output,r2,rmse,mae,nrmse
cap_wind-ons_6,0.6128113415464922,3365.992736385237,2381.411195715359,0.1203286812814515
cap_wind-ons_7,0.7277965114440734,4994.703882468198,4144.6079031674135,0.14671319123687573
cap_wind-ons_8,0.7405267789636927,5177.8372450565375,4369.3818614502015,0.15629567082831403
cap_wind-ons_9,0.8592205853930285,2760.244313191024,2268.7487495134706,0.0856683623173631
gen_CoalOldScr,0.5394362379690578,1049907.6128644387,779648.9477524394,0.12886732167619125
gen_CoalOldScr_coal-CCS_mod,0.4492286693850228,674850.4787812744,528896.9881770241,0.1861326436328642
gen_Gas-CC_Gas-CC-CCS_mod,0.05875752910255305,6655985.735497385,2508694.004861985,0.09701641308526186
gen_Gas-CC_H2-CC,0.0869346345075761,184856.80526519576,76825.0872887404,0.06457006442027954
gen_H2-CC,0.26371436689643213,369196.7022304942,242022.5973235566,0.11371727161448766
gen_H2-CT,0.21780043143556038,736004.9783003007,426129.01487521006,0.09694715396527465
gen_battery_li,0.781438778151736,1451837.4137465986,1149479.7444776108,0.12359751932852628
gen_coal-ccs_mod,0.4997112876376818,5919925.738163505,4549633.63496518,0.1542484611313944
gen_distpv,0.8240186475555888,749728.4645096675,641810.8776374038,0.17486785222769458
gen_gas-cc,0.886842438402065,44357663.29831418,34715909.19674434,0.10483732552712038
gen_gas-cc-ccs_mod,0.28273729769290024,20550646.00981784,11933885.50701036,0.10616242859230841
gen_gas-ct,0.410046594319724,12375270.827012602,8943400.917194856,0.10827625220383894
gen_hydED,0.5812959710082978,16803.331539370334,14024.104694104117,0.20784735811305807
gen_hydEND,0.4142841636253415,279.7084477913462,189.33434241631838,0.22716057354756902
gen_hydUD,0.09310051533901964,2043.6769648811937,997.0203718147121,0.16139055397623628
gen_lfill-gas,0.63676822772175,4792.356337187127,3806.4736457753734,0.1060249100797436
gen_nuclear,0.6315546194989856,515099.2469166536,406668.3202293317,0.10244509266071036
gen_nuclear-smr,0.01881169105154956,1904949.6133351421,647199.5329829212,0.08825652388612214
gen_o-g-s,0.4907863277210348,228029.6655767638,182134.34944443125,0.12042147266895697
gen_pumped-hydro,0.053195842096711465,67905.77691910903,26146.47305052862,0.0817602038826739
gen_upv_2,0.3511963915690913,1289388.7380569011,857842.1657330453,0.11204087811787908
gen_upv_3,0.7482068571804881,29868959.10571195,24089869.795519095,0.1163342900479224
gen_upv_4,0.6318454381036092,25881851.407272734,21144491.837668955,0.13146351309282267
gen_upv_5,0.35198731166683683,3363396.254093634,2488738.7540240306,0.14623922150599022
gen_wind-ons_10,0.8562284310065928,43445275.81187424,35569536.89499096,0.09585619286863072
gen_wind-ons_3,0.3007227579733529,1912928.804987832,1304386.4961197944,0.10747815756982676
gen_wind-ons_4,-0.01713451849372949,254507.5230860084,57719.49852124939,0.04842506284399923
gen_wind-ons_5,0.7539830180717366,1611882.8399603025,1310549.099961064,0.15957208078260773
gen_wind-ons_6,0.5772133256124864,10007325.136175297,6814144.314400761,0.11642890147509138
gen_wind-ons_7,0.7331478200013164,16460967.582500549,13777919.482222755,0.14173494907672185
gen_wind-ons_8,0.7474784571516544,16409859.890742047,13999896.841985544,0.14965410767000173
gen_wind-ons_9,0.8743196172964605,9096996.465212015,7330566.321726694,0.07880986105593715
tran_AC_total,0.7546733143429692,5998.777947270199,4767.975550741326,0.10808405672740087
tran_total,0.7546733143429692,5998.777947270199,4767.975550741326,0.10808405672740087
cost_inv_h2_production,0.004506357258686089,12115385.830832947,3092150.187427502,0.05457628367024833
cost_inv_h2_storage,0.011263986404421944,7952013.941131775,2197667.536928306,0.07633728200828252
cost_inv_investment_capacity_costs,0.6643041879340459,3401329682.2822857,2591691887.1087837,0.1009742759260747
cost_inv_investment_refurbishment_capacity,0.15030692616035113,626683719.3767062,357984274.43040484,0.09960328293246715
cost_inv_investment_spurline_costs_rsc_technologies,0.7362382312418234,686843758.137425,537049916.2839307,0.13486718622207167
cost_inv_itc_payments_negative,-0.002564481117497852,124.41168763035081,26.387619244754294,0.06409993167050836
cost_inv_transmission_interzone_ac_investment,0.4620711020727035,1188803705.095321,888237699.3057536,0.15608367343604143
cost_inv_transmission_intrazone_investment,0.6023711132574412,328645200.4575879,251877560.23191273,0.11988512868968199
cost_op_co2_incentive_negative,0.058557141712659466,85172980.13843511,32089568.54487956,0.09704761498349873
cost_op_co2_transport_storage,0.3471909250935399,104707261.07721893,71183468.03184858,0.13225159771268744
cost_op_consume_fom,0.2695387814585273,18492938.781789847,11154300.267607938,0.10849483432487675
cost_op_fom_costs,0.8545265856535438,289026915.8916427,234135133.5661591,0.08697682239888632
cost_op_fuelcosts_objfn,0.776689360902896,816006321.4190555,639167569.5514563,0.10258169946189231
cost_op_h2_storage,0.2690203544320534,6117322.429618266,3674652.0932967477,0.11519470925213963
cost_op_h2_transport_intrareg,0.2594550766620467,23469879.753501177,13905850.511880899,0.1027659859102961
cost_op_ptc_payments_negative,0.5702734723441811,346340459.9145309,264750696.9195293,0.12420945728683311
cost_op_spurline_fom,0.9160186037185012,37851533.25378095,30120539.707157087,0.06556249069197626
cost_op_startcost,0.3721445218446764,134579799.63744277,101271508.75430357,0.1569666999957237
cost_op_transmission_fom,0.6933648774012326,80525646.52181306,63696107.70166942,0.11326419789923188
cost_op_transmission_intrazone_fom,0.8990612687007011,15302496.50553223,12437979.0877212,0.07271639960603905
cost_op_vom_costs,0.8452492128032577,123256833.3971861,95879226.55328695,0.08080566098813514
cost_total,0.7352226414330659,4400385011.914122,3400462964.873538,0.0999027847306855
runtime_seconds,0.43681678400168766,197.54808499800086,156.08298056484392,0.12641446721561814
