output,r2,rmse,mae,nrmse
cap_CoalOldScr,0.7486561705044469,241.8120246485757,172.44434626279613,0.10338383128620647
cap_CoalOldScr_coal-CCS_mod,0.6400145838575049,1038.0278228506097,735.1066639815934,0.15048019183358968
cap_Gas-CC_Gas-CC-CCS_mod,0.2954896244366817,795.6292910312229,261.871817875337,0.08512033605776373
cap_Gas-CC_H2-CC,0.42204321090331587,170.4029542193331,74.61821378805334,0.08550026960082384
cap_H2-CC,0.736643033071241,420.0990498918283,184.44068154895896,0.06801045400909266
cap_H2-CT,0.7978775436145135,711.826075688048,300.4043458777989,0.049281459580406514
cap_battery_li,0.9019964041563971,2782.1273310004453,2031.5523204428355,0.07867000119496143
cap_coal-ccs_mod,0.8634741251162679,588.7823487140323,445.1427946390803,0.09714074216499904
cap_electrolyzer,0.8070134408382891,535.3179473325883,257.1202985963866,0.05576657992829953
cap_gas-cc,0.950271370897846,4221.554876264782,3356.4520119473004,0.055713633205693974
cap_gas-cc-ccs_mod,0.795272879253081,1892.4716708103208,1004.5471251122244,0.060846834998231174
cap_gas-ct,0.9015907731398634,3882.194686204078,3025.7888166085804,0.06266480354228239
cap_hydUD,0.30211830175276144,0.9209091069776196,0.3834150046808423,0.15348485116293661
cap_nuclear,-0.058323747595884434,3.8293890686932195,0.5557494253163667,0.04661695162092972
cap_nuclear-smr,0.15497233247646225,234.5608932804989,71.31736572519779,0.08138486538217805
cap_o-g-s,0.490850382408628,284.4815604699496,205.58855998359695,0.23207472028674306
cap_pumped-hydro,0.39622274975783733,89.81216316115191,28.779601692507672,0.06638784322939491
cap_upv_2,0.8147748930529872,274.56603406823285,121.76506194911872,0.0590454165655886
cap_upv_3,0.9612810906970144,4637.8330231445625,3626.5804028792277,0.04423734473165065
cap_upv_4,0.9465863916302703,4215.390776908704,3233.6311672597044,0.04985835158227552
cap_upv_5,0.5169882426126535,1203.4108610042208,887.4296771402277,0.14077961024489086
cap_wind-ons_10,0.9936498640340912,2260.925629519497,1757.7717975083308,0.02048170371235341
cap_wind-ons_3,0.7933718051285876,395.43357620653427,184.5876857072667,0.05921437199858255
cap_wind-ons_4,0.004075862682713094,137.47456227625756,29.691395614585446,0.04724211762070706
cap_wind-ons_5,0.9356494193121769,380.3040656845648,247.7108584782284,0.10305198221459536
cap_wind-ons_6,0.8997268566150949,1712.9479850622229,1248.1537390094347,0.06123506147776391
cap_wind-ons_7,0.9648924799253835,1793.7543968776292,1337.5393357605622,0.05268929611319555
cap_wind-ons_8,0.9886651404018552,1082.2066445600012,824.7480194268933,0.03266696218538968
cap_wind-ons_9,0.9479703914866183,1678.04354059017,1270.5939118823796,0.052080622477000585
gen_CoalOldScr,0.9023417599978947,483460.113220333,322174.4958063641,0.05934065927762426
gen_CoalOldScr_coal-CCS_mod,0.6400145838615654,545587.4236901464,386372.0625890449,0.15048019183106245
gen_Gas-CC_Gas-CC-CCS_mod,0.2850620204994091,5800905.748425224,1896356.0318451214,0.0845529258508599
gen_Gas-CC_H2-CC,0.2797109683360065,164186.6755147016,54432.18988371093,0.05735003479978371
gen_H2-CC,0.7384336508602105,220052.13437220338,96563.50169249547,0.06777885117221051
gen_H2-CT,0.7978775559858575,374135.77393544826,157892.52003907372,0.04928145807301569
gen_battery_li,0.9209285510637527,873255.3952509699,620630.3780295578,0.0743417958314924
gen_coal-ccs_mod,0.9450800918534971,1961420.941121257,1026223.6204347963,0.05110641166466759
gen_distpv,0.9999999846092461,221.71783048139574,157.70420894104174,5.171381727146069e-05
gen_gas-cc,0.984798714605264,16257996.517405024,11862627.992695034,0.03842503744733456
gen_gas-cc-ccs_mod,0.7607679073747107,11868506.555874735,5035120.936519733,0.06131142929197701
gen_gas-ct,0.8460918548160183,6320867.08255919,4048796.8587840674,0.05530382388757281
gen_hydED,0.9107163101081804,7759.3955527157295,4540.161815315688,0.09597917308287611
gen_hydEND,0.9999970487718497,0.627860978200468,0.40209676252274174,0.000509906872825486
gen_hydUD,0.34170660704183664,1741.1749901689577,736.9818738131822,0.13750176816680612
gen_lfill-gas,0.8063184854189013,3499.461936978567,2691.101178679365,0.07742123312420755
gen_nuclear,0.7940104891801636,385147.3465526332,291635.28427040676,0.07659971518458761
gen_nuclear-smr,0.16505531029191767,1757260.5685302976,536242.2717685885,0.0814140742909768
gen_o-g-s,0.6817686370823031,180265.58065073908,139059.43644025773,0.09519746756888049
gen_pumped-hydro,0.4044403134845137,53856.64437337843,17267.25127857636,0.06484470724264643
gen_upv_2,0.7805665051656916,749857.4390852158,330816.25322579953,0.0651585386614599
gen_upv_3,0.9624260692846378,11538290.10304726,8926128.041419309,0.04493959038727531
gen_upv_4,0.9444548336635924,10053178.231751705,7779434.513504432,0.05106381716274735
gen_upv_5,0.5849600661875887,2691728.320821426,2002393.4757160225,0.11703534891657555
gen_wind-ons_10,0.9928601825682054,9681655.071441546,7445328.215540436,0.021361277572140736
gen_wind-ons_3,0.7804618851536732,1071837.8146687127,495103.3490859757,0.06022134918659215
gen_wind-ons_4,0.02005702275570387,249811.1566321854,56062.94402916983,0.04753148674099352
gen_wind-ons_5,0.9289193258939611,866416.4664586686,538312.5765310078,0.08577290789976347
gen_wind-ons_6,0.9119887167474818,4565901.534732084,3243944.4472540584,0.05312137786056423
gen_wind-ons_7,0.9743571218177145,5102739.135810416,3686356.4868934327,0.04393644953986476
gen_wind-ons_8,0.9896552756403064,3321353.625670061,2511291.0315791667,0.03028997300498593
gen_wind-ons_9,0.9515438024450158,5648575.582629827,4341072.156348157,0.048935212686228184
tran_AC_total,0.9741713243129864,1946.441968091672,1430.1253252146073,0.03507036698892133
tran_total,0.9741713243129864,1946.4419680916717,1430.125325214607,0.03507036698892133
cost_inv_h2_production,-0.01775975937570151,12250128.42531921,3076806.594297192,0.05518325980471304
cost_inv_h2_storage,0.04027406595492233,7834487.131041702,1913670.787077606,0.07520905495639396
cost_inv_investment_capacity_costs,0.8946611433595024,1905329393.9767804,1354191576.5643625,0.056562954470317416
cost_inv_investment_refurbishment_capacity,0.45221883855020784,503177159.8769748,236496510.62510553,0.07997351051377011
cost_inv_investment_spurline_costs_rsc_technologies,0.8613570367262586,497967441.93734956,375245199.4602037,0.09777983264551382
cost_inv_itc_payments_negative,0.016333676998570135,123.23354041072598,27.282788713015442,0.0634929215276982
cost_inv_transmission_interzone_ac_investment,0.8250802537052153,677902337.7676716,380625632.9042982,0.08900501121938738
